psraid,state,community,region,registered,oftvote,vote,sex,age,educ,racethn,marital,parent,income,party
300384,40,S,3,1,2,2,2,69,5,1,3,2,1,1
300385,42,S,1,1,1,1,2,67,8,1,1,2,6,2
300387,47,U,3,1,2,2,2,77,5,1,1,2,10,1
300391,20,U,2,1,1,1,2,66,6,1,1,2,6,2
300393,12,U,3,1,1,1,2,86,6,2,4,2,3,2
300395,45,S,3,1,1,2,1,78,6,1,5,2,2,1
300397,37,U,3,1,1,1,1,54,6,9,9,9,10,9
300398,51,S,3,1,1,1,1,54,4,4,3,1,6,2
300400,25,U,1,2, ,1,1,25,7,1, , , ,2
300401,20,R,2,1,2,2,2,51,4,1,1,2,5,1
300402,48,S,3,1,1,2,1,26,6,1,6,2,4,3
300405,48,S,3,1,1,2,2,78,5,1,1,2,7,1
300406,36,U,1,1,1,1,1,42,4,3,2,2,3,2
300407,1,R,3,1,1,2,1,70,6,1,5,2,4,3
300408,22,S,3,1,2,2,2,39,8,1,1,2,9,3
300409,12,R,3,2, ,2,1,45,2,9, , , ,2
300410,27,R,2,1,1,2,2,34,3,1,1,1,3,1
300411,20,R,2,1,2,2,1,65,5,1,1,2,10,1
300412,19,R,2,1,2,2,1,45,8,1,1,1,9,3
300414,54,S,3,1,3,1,1,46,6,1,1,1,10,3
300415,42,S,1,1,1,1,2,66,6,1,1,2,8,2
300416,45,S,3,1,1,2,2,59,4,1,1,2,7,1
300418,36,U,1,1,1,1,2,69,4,4,5,2,2,2
300419,29,S,2,1,2,3,1,37,6,1,1,1,6,3
300420,48,R,3,2, ,1,1,57,3,3, , , ,2
300421,48,S,3,1,2,1,2,62,3,1,1,2,6,2
300422,29,S,2,1,2,1,1,84,4,1,1,2,3,3
300425,39,U,2,1,2,1,2,48,2,1,4,1,1,2
300427,1,R,3,1,1,2,2,74,2,1,1,2,10,1
300430,22,S,3,1,2,2,1,36,6,1,1,1,8,1
300431,55,R,2,1,1,1,2,64,3,1,1,2,3,2
300432,1,U,3,1,1,2,2,40,6,1,1,1,10,1
300435,31,R,2,1,2,2,1,39,5,1,1,1,6,1
300436,48,R,3,1,1,9,2,72,4,1,5,2,10,3
300437,36,U,1,1,2,1,2,48,6,1,4,2,6,2
300438,55,R,2,1,1,1,1,43,3,1,3,2,3,3
300441,46,S,2,1,2,1,1,42,4,1,2,1,4,2
300442,36,R,1,1,1,1,1,58,3,1,1,2,4,3
300443,21,R,3,1,1,2,1,45,4,1,1,1,9,1
300444,5,U,3,1,2,2,2,54,4,1,1,2,9,1
300446,27,R,2,1,1,1,2,23,6,2,6,2,4,3
300448,36,S,1,1,2,1,2,59,5,1,1,2,6,1
300449,1,R,3,1,3,1,2,46,4,2,3,2,6,2
300451,29,U,2,1,2,9,2,70,3,1,3,2,1,3
300452,12,R,3,1,1,1,2,74,6,1,1,2,7,2
300455,48,U,3,1,2,2,1,34,6,3,1,1,9,1
300456,17,U,2,1,1,1,1,59,4,1,1,2,8,3
300457,48,R,3,1,1,9,2,99,6,1,9,2,10,9
300458,19,R,2,1,1,2,2,48,8,1,1,1,8,3
300460,1,R,3,1,1,1,1,72,1,3,1,2,1,2
300463,55,S,2,1,1,2,1,79,5,1,1,2,2,1
300464,17,U,2,1,1,9,1,71,3,2,4,2,2,9
300465,12,S,3,1,1,1,1,69,6,2,1,2,3,2
300466,21,S,3,1,1,2,2,78,3,1,5,2,2,1
300468,40,U,3,1,1,9,2,72,6,1,5,2,8,2
300471,17,S,2,2, ,9,2,22,4,1, , , ,2
300474,55,U,2,1,2,1,1,42,5,1,1,1,7,3
300475,5,R,3,1,1,2,2,79,3,1,5,2,3,3
300477,48,U,3,1,1,1,2,60,7,1,1,2,9,1
300478,27,R,2,1,1,2,2,53,6,1,3,2,6,1
300479,22,R,3,1,1,2,1,51,3,1,1,2,9,3
300481,6,S,4,1,1,2,1,54,5,1,1,2,8,1
300483,6,S,4,1,1,1,2,51,3,1,1,2,10,2
300484,4,S,4,1,1,1,2,85,8,1,6,2,4,3
300486,48,U,3,1,2,1,2,62,6,4,1,2,6,2
300487,4,U,4,1,1,1,1,64,6,1,1,2,7,2
300488,8,R,4,1,1,1,2,63,5,1,1,2,10,2
300489,6,S,4,1,1,2,1,80,6,1,1,2,5,1
300494,28,R,3,1,2,2,2,65,8,1,1,2,6,3
300497,6,U,4,1,1,2,2,81,3,1,5,2,4,2
300498,6,S,4,1,1,1,2,59,8,1,3,2,7,2
300501,47,S,3,1,1,1,2,61,4,2,1,2,6,2
300502,12,S,3,1,1,9,2,84,7,1,1,2,3,2
300503,4,U,4,1,1,1,1,52,7,1,6,2,1,3
300505,6,U,4,1,1,1,2,71,8,3,1,2,8,1
300506,32,S,4,1,1,2,2,99,9,1,5,2,10,1
300508,53,S,4,1,1,2,1,64,8,1,1,2,6,3
300509,41,S,4,1,1,1,1,95,1,9,5,2,3,2
300510,41,S,4,1,1,2,2,54,3,1,5,2,7,1
300512,6,R,4,1,1,3,1,63,6,1,1,2,6,3
300515,32,S,4,1,2,2,2,47,5,1,1,1,8,1
300517,32,U,4,2, ,1,2,66,3,2, , , ,3
300521,4,U,4,1,1,2,1,63,8,1,1,2,9,3
300522,53,U,4,1,1,1,2,49,6,4,1,1,8,2
300525,8,S,4,1,1,2,1,87,6,1,5,2,3,1
300527,6,S,4,1,1,1,2,53,5,1,1,2,8,2
300528,6,U,4,1,4,3,2,36,4,1,1,1,10,3
300531,6,U,4,1,1,1,2,80,3,1,1,1,6,2
300534,53,S,4,1,1,1,2,57,8,1,1,2,5,2
300540,6,S,4,1,1,9,2,65,7,1,1,2,10,3
300545,53,U,4,1,1,2,2,74,4,1,1,2,7,1
300546,6,R,4,1,1,9,2,47,5,1,6,1,6,1
300547,41,R,4,1,1,2,2,86,3,1,1,2,6,1
300549,41,R,4,1,1,2,2,76,4,1,1,2,10,1
300554,6,U,4,1,1,2,1,55,6,1,1,2,9,3
300555,6,U,4,1,2,2,2,71,3,1,3,2,3,1
300557,16,R,4,1,2,1,2,51,6,1,1,2,7,3
300559,6,U,4,1,1,1,2,49,5,3,1,2,5,2
300565,4,S,4,1,2,2,2,25,4,1,1,1,4,3
300567,6,U,4,2, ,9,1,59,2,1, , , ,9
300570,6,S,4,2, ,1,2,54,2,1, , , ,4
300571,6,U,4,1,2,9,2,65,4,3,1,2,7,3
300575,53,S,4,1,1,2,2,49,7,3,1,1,9,1
300579,4,U,4,1,1,2,1,18,2,3,6,2,7,1
300580,6,U,4,1,1,1,2,82,4,1,5,2,2,3
300581,4,U,4,1,1,2,2,21,6,1,5,2,9,1
300585,6,U,4,1,1,1,2,39,7,1,1,1,10,2
300586,4,U,4,1,1,1,2,77,4,1,5,2,4,2
300588,32,R,4,1,1,2,2,91,5,1,5,2,3,3
300593,6,S,4,1,1,1,1,50,8,1,1,2,10,2
300597,6,S,4,1,2,2,2,52,6,1,6,2,2,1
300598,6,U,4,1,2,1,2,68,6,1,3,2,6,2
300600,41,U,4,1,1,1,2,50,8,1,4,2,1,3
300602,41,U,4,1,2,2,2,94,3,1,5,2,3,3
300604,4,U,4,1,2,1,1,42,4,1,1,1,8,3
300614,6,U,4,2, ,2,2,24,4,1, , , ,3
300617,39,R,2,1,1,1,2,57,5,1,1,2,6,3
300627,24,S,3,1,1,2,2,83,3,1,5,2,10,1
300628,51,U,3,1,1,3,1,76,5,1,1,2,6,3
300630,18,U,2,1,1,1,2,59,5,2,1,2,7,2
300631,34,S,1,1,1,9,2,99,9,9,9,9,10,9
300632,34,S,1,2, ,2,2,18,4,3, , , ,3
300636,36,R,1,1,2,1,2,99,5,1,1,2,5,2
300637,36,U,1,1,1,1,2,57,7,1,1,2,8,2
300639,25,S,1,2, ,9,1,49,3,3, , , ,4
300643,25,S,1,2, ,2,1,28,3,1, , , ,4
300645,42,S,1,1,1,2,1,67,4,1,1,1,5,1
300646,11,U,3,1,1,1,1,31,4,2,4,2,2,2
300647,13,S,3,1,1,1,2,35,6,2,6,1,9,1
300652,42,S,1,1,1,1,2,57,3,1,1,2,8,2
300653,24,S,3,1,2,2,1,77,5,1,1,2,4,3
300654,18,R,2,1,1,1,1,83,6,1,1,2,5,1
300657,42,S,1,1,1,1,1,69,7,1,1,2,8,2
300659,9,S,1,1,1,3,2,54,3,1,1,1,10,3
300661,37,S,3,1,1,1,1,23,3,2,6,2,1,2
300662,39,R,2,1,1,2,2,66,4,1,1,2,5,3
300666,12,S,3,1,1,1,2,58,3,1,5,2,5,2
300667,36,S,1,1,1,1,1,56,8,1,1,2,9,2
300668,42,S,1,1,2,1,1,66,5,1,1,2,6,2
300669,39,R,2,1,1,2,1,60,8,1,1,2,10,3
300670,24,S,3,1,2,2,2,93,3,1,5,2,3,1
300672,36,S,1,1,1,1,2,66,3,2,1,2,6,2
300673,13,R,3,1,1,1,1,35,8,1,1,1,5,3
300674,12,S,3,1,2,1,2,58,6,1,3,2,7,2
300677,54,R,3,1,1,1,2,60,1,1,1,2,1,2
300679,37,U,3,1,2,1,2,62,2,2,3,2,3,3
300681,51,R,3,1,1,1,2,84,4,1,2,2,10,2
300683,39,S,2,2, ,2,2,84,4,9, , , ,1
300686,54,R,3,2, ,1,2,22,4,1, , , ,2
300687,18,U,2,1,1,1,2,70,6,1,1,2,6,2
300689,42,U,1,2, ,1,2,95,9,9, , , ,2
300691,36,S,1,1,1,1,2,52,7,1,1,2,10,3
300692,12,U,3,1,1,1,2,22,5,1,6,2,2,2
300693,12,S,3,1,2,2,2,80,4,1,5,2,3,1
300694,25,S,1,1,2,9,2,99,3,1,9,2,10,3
300698,36,U,1,1,2,1,1,66,7,1,1,2,10,3
300699,17,S,2,1,1,1,2,60,6,1,6,2,5,2
300701,55,U,2,1,2,2,2,99,4,1,1,2,6,3
300702,40,R,3,1,1,1,2,48,5,1,1,2,7,2
300703,19,U,2,1,1,1,1,99,5,1,1,2,10,2
300704,47,S,3,1,1,2,2,99,9,9,9,9,10,9
300705,6,R,3,1,1,2,2,65,5,1,1,2,6,1
300707,46,R,2,1,3,2,2,54,3,1,6,2,3,2
300708,55,S,2,1,1,1,2,78,4,1,1,2,10,3
300711,48,S,3,1,1,9,1,50,6,2,1,2,9,9
300712,17,S,2,1,1,1,1,53,5,1,1,2,6,1
300713,17,U,2,1,1,2,2,38,8,3,1,1,9,1
300716,24,U,3,1,1,1,2,80,7,1,3,2,4,2
300717,36,U,1,1,1,1,1,92,6,1,1,2,8,3
300720,12,S,3,1,1,2,1,65,7,4,1,2,7,3
300722,29,U,2,1,1,1,1,66,6,1,1,2,7,2
300723,1,S,3,1,2,2,2,54,6,1,1,2,7,1
300724,47,S,3,1,1,2,2,86,6,1,5,2,10,1
300725,48,S,3,1,1,2,1,45,7,1,6,2,2,5
300726,1,U,3,1,2,1,2,50,3,2,1,2,2,2
300727,36,S,1,1,3,9,1,84,6,1,5,2,6,9
300730,31,R,2,2, ,2,1,80,3,1, , , ,3
300731,17,U,2,1,2,1,2,45,4,1,1,1,8,2
300735,17,S,2,1,3,1,1,76,3,1,5,2,4,3
300736,55,S,2,1,2,2,1,58,4,1,1,2,9,3
300737,36,U,1,1,1,1,2,39,3,3,4,1,3,3
300738,1,R,3,1,2,2,2,58,3,1,1,2,10,9
300740,34,S,1,1,4,2,2,47,7,1,1,1,6,3
300742,20,U,2,1,1,1,2,67,5,1,1,2,7,2
300744,48,R,3,1,2,2,1,60,3,1,3,2,5,2
300745,48,R,3,1,1,2,2,66,6,1,1,2,8,3
300748,17,R,2,1,2,1,1,59,8,1,1,2,9,3
300749,1,S,3,1,1,1,2,63,8,2,1,2,9,2
300750,29,S,2,1,2,2,1,53,3,1,1,2,8,3
300755,38,R,2,1,1,1,2,29,6,4,6,1,3,2
300756,1,U,3,1,1,1,1,64,3,2,6,2,2,2
300757,31,U,2,1,2,3,2,46,4,1,1,1,8,3
300758,48,R,3,1,2,2,2,65,4,1,5,2,3,3
300760,38,R,2,1,4,3,2,47,5,1,3,2,3,4
300761,34,U,1,1,3,1,1,32,4,3,2,1,1,2
300762,25,S,1,1,1,2,1,28,3,3,6,2,3,2
300763,42,S,1,1,4,1,1,24,8,3,1,2,5,2
300764,42,S,1,1,1,1,2,74,8,1,5,2,10,2
300765,36,R,1,1,1,2,2,44,3,1,1,2,7,1
300766,42,U,1,1,1,1,2,70,8,1,1,2,8,2
300768,42,S,1,1,1,1,2,61,5,1,3,2,10,3
300769,34,S,1,1,1,1,2,28,8,1,2,2,6,2
300770,42,S,1,1,1,2,1,62,3,1,1,2,5,1
300776,26,S,2,1,2,1,2,48,7,1,6,2,8,3
300777,18,U,2,1,1,2,1,56,6,1,6,2,10,3
300778,26,S,2,1,1,1,2,62,7,2,3,2,3,2
300779,18,U,2,1,2,1,1,33,5,2,2,1,3,2
300780,26,R,2,1,2,1,1,60,4,1,3,2,5,2
300782,26,R,2,1,1,2,1,52,7,1,1,1,6,3
300783,18,R,2,1,1,1,1,41,6,1,1,1,4,3
300786,36,S,1,1,1,1,2,77,3,1,1,2,10,2
300789,26,S,2,2, ,2,2,25,3,9, , , ,3
300792,39,R,2,1,1,2,1,30,5,1,1,1,4,1
300794,26,U,2,1,1,1,1,75,4,1,3,2,2,2
300795,18,R,2,1,3,2,1,48,3,1,1,1,5,4
300797,26,S,2,1,1,9,2,99,4,1,5,2,10,1
300798,18,R,2,1,1,1,2,65,3,1,1,2,10,2
300800,18,S,2,1,1,2,1,76,3,1,1,2,10,1
300801,18,S,2,1,2,2,2,73,3,1,1,2,3,3
300803,26,U,2,1,1,2,1,44,4,1,1,1,6,1
300804,39,R,2,2, ,2,1,55,3,4, , , ,4
300805,39,S,2,1,1,1,1,50,6,9,9,1,10,9
300807,24,U,3,2, ,9,2,47,4,2, , , ,3
300808,51,S,3,1,1,1,1,59,8,1,2,2,8,3
300810,12,S,3,2, ,9,1,45,6,3, , , ,3
300811,47,S,3,2, ,9,1,48,3,1, , , ,3
300812,24,U,3,1,1,1,2,75,8,1,6,2,5,2
300814,13,S,3,1,1,1,2,48,6,2,1,1,8,2
300815,12,S,3,1,2,2,1,38,7,1,6,2,7,1
300816,51,U,3,1,2,1,2,51,5,2,1,2,7,2
300818,11,U,3,1,1,1,2,69,6,1,6,2,1,2
300819,12,S,3,1,1,2,1,44,3,1,1,2,10,1
300823,17,U,2,1,1,1,2,65,4,1,1,2,8,2
300824,30,R,4,1,1,3,2,40,6,4,1,1,4,3
300825,17,S,2,1,4,2,2,49,4,1,1,2,6,3
300826,21,S,3,1,1,2,1,60,3,1,1,2,10,3
300828,27,S,2,1,1,2,2,78,6,1,3,2,7,3
300830,18,S,2,2, ,2,1,72,3,3, , , ,3
300831,17,S,2,1,1,1,2,56,6,1,1,2,6,2
300835,18,U,2,1,2,2,1,43,4,1,1,1,4,3
300836,27,S,2,1,1,1,1,67,4,1,5,2,2,4
300838,29,U,2,1,1,2,1,60,6,1,3,2,3,1
300840,17,S,2,1,1,1,1,68,8,1,1,2,8,3
300842,17,U,2,2, ,1,1,48,4,2, , , ,3
300843,17,S,2,1,1,2,1,43,8,1,1,2,9,1
300845,29,R,2,1,1,1,2,81,3,1,5,2,10,2
300848,29,U,2,1,1,2,1,32,6,1,1,2,8,1
300849,19,U,2,1,1,1,2,99,6,1,3,2,2,3
300851,19,U,2,1,2,1,2,73,4,1,6,2,5,2
300853,29,U,2,1,2,1,2,74,4,2,3,2,2,3
300854,27,R,2,1,1,1,2,75,4,1,1,2,10,1
300855,29,U,2,1,1,1,2,50,6,2,5,2,7,2
300856,19,U,2,1,1,1,1,43,8,1,1,1,7,2
300857,29,U,2,1,1,1,2,64,4,2,6,2,4,2
300858,17,R,2,1,3,2,1,70,3,1,3,2,3,1
300859,55,S,2,1,1,1,2,62,6,1,2,2,5,2
300861,27,R,2,1,1,2,2,80,3,1,5,2,3,3
300862,1,U,3,1,1,2,2,55,2,1,3,2,2,1
300863,51,S,3,1,1,1,1,49,5,2,1,1,8,3
300867,54,R,3,1,3,1,1,63,1,1,1,2,2,2
300868,40,U,3,1,2,1,2,73,8,1,1,2,7,2
300869,21,U,3,1,1,2,1,83,4,1,5,2,3,1
300872,5,R,3,1,1,2,1,92,8,1,1,2,9,1
300873,24,S,3,1,1,1,1,40,6,2,1,2,8,2
300875,48,R,3,1,1,2,2,42,4,1,3,1,5,3
300876,40,S,3,1,2,2,1,29,8,1,1,1,8,3
300877,48,R,3,2, ,1,2,57,5,1, , , ,3
300879,37,S,3,1,2,1,1,66,6,1,1,2,8,3
300880,45,S,3,1,1,1,2,90,2,2,5,2,10,2
300881,10,U,3,1,1,2,1,85,6,1,1,2,10,1
300882,37,R,3,1,1,2,2,55,8,1,3,1,6,1
300884,37,R,3,1,1,1,2,37,6,1,1,1,2,2
300885,37,R,3,1,2,1,1,61,2,2,4,2,1,2
300888,24,S,3,1,1,1,2,65,7,2,1,2,6,2
300892,54,S,3,1,1,2,1,60,6,1,6,2,8,1
300893,51,R,3,1,2,2,2,71,3,1,1,2,10,1
300895,24,S,3,1,1,1,1,99,9,1,1,2,10,3
300896,21,U,3,1,1,2,2,68,3,1,1,2,4,1
300897,12,U,3,1,1,2,2,66,8,4,1,2,10,3
300901,48,S,3,1,2,2,2,51,3,1,1,2,7,1
300903,48,U,3,1,2,1,1,59,7,1,1,2,9,2
300904,54,R,3,1,1,2,1,49,3,1,3,1,3,3
300905,5,S,3,1,1,2,1,91,6,1,5,2,5,1
300906,47,U,3,1,3,1,2,49,3,1,6,2,4,3
300907,47,U,3,1,1,2,2,51,4,1,3,2,5,1
300908,40,R,3,1,1,2,1,56,3,1,1,1,4,2
300910,40,U,3,1,1,1,1,50,3,2,1,1,3,2
300912,24,S,3,1,1,1,2,85,4,1,5,2,10,2
300913,12,S,3,1,4,9,2,61,5,1,1,2,10,3
300915,51,S,3,1,1,2,2,65,5,1,1,2,6,1
300917,47,R,3,2, ,1,1,39,3,4, , , ,3
300918,48,S,3,2, ,9,1,34,3,3, , , ,4
300921,54,S,3,2, ,2,1,60,5,1, , , ,1
300922,48,S,3,1,1,2,2,60,6,1,1,2,7,2
300925,28,R,3,1,2,2,2,73,1,1,1,2,10,1
300926,42,S,3,1,2,2,1,73,3,1,1,2,2,1
300928,51,R,3,1,1,2,2,45,6,1,3,2,5,4
300929,10,S,3,1,1,1,2,67,4,1,6,2,2,2
300930,13,S,3,1,1,2,2,55,6,1,1,2,7,3
300932,28,R,3,2, ,1,2,31,3,2, , , ,1
300936,1,U,3,2, ,1,1,53,5,2, , , ,2
300937,48,S,3,1,2,9,2,70,6,1,5,2,10,1
300938,40,S,3,1,2,2,2,85,6,1,1,2,3,1
300941,49,S,4,1,1,2,1,37,3,1,1,1,6,1
300942,8,S,4,1,1,1,1,68,7,1,1,2,9,2
300943,8,U,4,1,1,1,2,84,7,1,5,2,3,2
300944,30,R,4,1,1,2,2,70,8,3,1,2,5,1
300946,8,R,4,1,3,2,1,38,4,1,1,1,6,3
300948,8,R,4,1,1,1,2,42,7,1,6,1,5,3
300949,8,S,4,1,1,1,2,66,3,1,1,2,5,3
300950,16,R,4,1,1,2,2,60,6,1,1,2,7,1
300951,16,R,4,1,1,3,1,25,3,3,6,1,9,3
300952,8,U,4,1,1,2,2,44,3,1,3,2,5,1
300954,16,R,4,1,1,2,1,89,4,1,1,2,3,1
300955,35,R,4,1,1,1,2,65,6,1,1,2,9,2
300957,8,S,4,1,2,1,2,56,7,1,1,2,10,2
300958,8,S,4,1,1,2,2,76,3,1,5,2,4,1
300959,8,S,4,1,1,2,2,55,6,1,1,2,9,1
300960,46,S,2,1,1,2,1,52,6,1,1,2,8,1
300961,46,R,2,2, ,1,2,61,2,4, , , ,2
300962,31,R,2,1,1,2,1,78,7,1,1,2,10,1
300965,53,U,4,1,2,1,2,65,5,1,1,2,5,2
300967,6,U,4,2, ,9,1,53,4,4, , , ,4
300968,6,S,4,1,1,1,2,59,4,1,1,2,6,2
300969,6,S,4,1,1,1,1,51,8,1,1,2,9,2
300973,6,S,4,1,1,1,2,79,3,1,5,2,10,2
300975,6,S,4,1,1,2,2,66,6,1,1,2,6,1
300978,6,U,4,1,1,2,1,70,7,1,1,2,10,1
300979,4,S,4,1,1,1,2,82,6,1,1,2,6,2
300980,6,U,4,1,1,3,1,68,6,9,2,2,8,5
300982,6,U,4,1,1,2,1,49,5,1,1,2,9,1
300985,6,S,4,1,1,2,1,89,3,1,5,2,4,1
300986,6,S,4,1,1,1,2,99,4,1,1,2,10,3
300988,6,S,4,1,2,1,2,51,3,1,2,2,9,2
300992,4,S,4,1,1,9,1,53,6,1,1,2,10,9
300996,6,S,4,1,1,1,2,49,4,1,1,2,8,2
300997,2,U,4,1,1,1,2,52,6,1,2,2,5,3
300998,4,U,4,1,1,2,2,99,8,9,1,2,10,9
300999,6,S,4,1,1,1,2,90,3,1,5,2,2,2
301000,6,S,4,1,1,1,1,42,7,1,1,1,10,2
301002,4,U,4,1,1,1,2,66,6,3,1,2,4,3
301003,6,S,4,1,4,3,1,31,3,1,6,2,1,3
301004,2,U,4,1,1,2,2,72,7,1,3,2,7,1
301009,6,U,4,1,1,1,2,62,8,3,3,2,7,2
301010,2,R,4,1,3,1,1,40,3,4,1,1,2,3
301012,4,U,4,1,2,1,2,76,5,1,6,2,10,2
301013,4,U,4,1,1,2,2,63,6,1,1,2,9,1
301016,6,S,4,2, ,1,1,71,3,3, , , ,2
301017,6,U,4,2, ,2,1,28,7,4, , , ,1
301018,6,U,4,1,1,1,2,60,9,1,1,2,9,2
301020,53,S,4,1,1,1,2,50,6,1,1,2,9,2
301021,51,U,4,1,1,2,2,61,5,1,5,1,5,3
301022,6,S,4,1,1,1,2,60,6,1,1,2,10,3
301023,8,S,4,1,2,1,2,46,3,3,2,2,1,3
301025,6,S,4,1,1,2,1,54,6,3,3,2,7,2
301026,6,U,4,2, ,1,1,52,2,3, , , ,2
301027,41,U,4,1,1,1,2,62,6,1,1,2,7,2
301029,6,S,4,1,1,2,2,64,5,1,1,2,8,1
301037,35,U,4,1,1,1,1,62,8,1,1,2,9,2
301040,41,S,4,1,2,1,2,58,6,1,1,2,6,2
301041,6,U,4,1,1,2,2,72,3,1,1,2,4,1
301045,48,U,3,1,1,2,2,80,5,1,6,2,10,1
301046,8,U,4,1,1,2,1,55,6,3,1,1,9,1
301047,8,U,4,1,1,1,2,60,8,1,1,2,8,3
301049,8,S,4,1,1,2,1,60,3,1,1,2,5,1
301051,8,U,4,2, ,1,2,20,3,3, , , ,2
301054,6,S,4,1,1,1,2,63,6,1,1,2,9,2
301056,53,U,4,1,1,1,1,38,8,1,1,1,7,3
301062,41,R,4,1,1,2,1,42,3,1,1,1,6,1
301064,53,U,4,1,1,1,1,45,4,1,1,1,8,2
301066,6,S,4,1,1,2,2,51,7,1,4,2,6,1
301068,4,U,4,1,1,1,1,30,6,1,1,1,7,3
301069,6,U,4,1,1,2,2,60,8,1,1,2,9,1
301071,6,S,4,1,1,1,2,28,4,1,6,1,1,2
301072,4,U,4,1,1,2,1,66,7,1,2,2,10,9
301073,6,U,4,2, ,1,2,46,4,1, , , ,2
301074,6,S,4,1,1,1,1,55,4,1,6,1,4,2
301077,24,S,3,1,4,2,2,82,1,1,5,2,3,1
301080,24,S,3,2, ,1,2,26,5,3, , , ,3
301081,24,S,3,1,1,2,2,63,6,1,1,2,10,1
301082,12,S,3,1,1,2,1,81,7,1,2,2,2,1
301086,47,U,3,1,2,1,2,76,1,1,1,2,4,2
301090,37,R,3,1,1,1,2,48,3,1,1,2,1,2
301092,25,S,1,1,4,1,1,46,6,1,1,2,8,2
301093,24,S,3,1,1,1,2,48,4,2,1,1,9,2
301094,39,U,2,1,1,1,1,56,3,1,1,1,10,2
301095,36,S,1,1,1,1,2,60,8,1,6,2,7,2
301097,54,R,3,2, ,9,2,85,2,2, , , ,1
301098,13,U,3,1,1,2,2,40,6,1,1,1,9,1
301099,9,U,1,1,2,2,1,61,6,1,1,2,9,3
301105,37,U,3,1,1,1,1,50,7,9,1,1,10,1
301108,26,R,2,1,3,1,1,39,4,1,1,1,4,3
301109,36,S,1,2, ,1,1,58,3,1, , , ,3
301111,36,U,1,1,1,1,1,51,4,2,1,2,3,2
301112,47,R,3,1,1,2,2,63,3,1,5,2,6,3
301113,5,S,3,1,1,1,2,58,2,4,1,2,10,2
301114,25,S,1,1,1,1,1,72,6,1,5,2,4,2
301117,9,S,1,1,1,2,2,67,5,1,1,2,10,9
301119,25,S,1,1,1,2,1,46,5,1,6,2,6,1
301123,25,S,1,1,1,1,2,68,6,1,1,2,8,2
301124,34,S,1,2, ,1,2,85,3,1, , , ,9
301125,36,S,1,1,2,1,2,79,8,1,1,2,9,2
301126,42,R,1,1,1,1,2,74,3,1,5,2,3,2
301128,34,U,1,1,4,1,2,46,2,2,6,2,1,9
301130,34,S,1,1,1,1,2,99,9,9,9,9,10,9
301134,42,U,1,1,2,1,1,72,3,1,3,2,5,2
301135,34,S,1,1,3,3,1,72,5,1,1,2,5,4
301136,25,S,1,1,2,1,2,61,6,1,1,2,8,2
301137,33,U,1,1,1,1,2,70,5,1,1,2,7,3
301138,34,S,1,1,2,1,2,23,5,3,6,2,2,2
301139,33,S,1,1,1,1,1,76,8,1,1,2,7,2
301140,42,S,1,1,2,1,2,62,6,1,3,2,2,2
301141,34,S,1,2, ,2,2,65,5,1, , , ,3
301142,25,U,1,1,1,2,2,56,7,1,1,2,9,3
301145,34,S,1,1,2,1,2,57,3,1,1,2,7,3
301147,42,S,1,1,2,1,1,48,5,1,3,2,6,2
301148,55,S,2,1,2,3,1,99,4,1,1,2,6,3
301149,36,R,1,1,1,1,2,66,6,1,1,2,7,3
301151,33,R,1,1,1,2,2,48,4,1,1,2,9,1
301153,34,S,1,1,1,1,1,31,6,1,1,1,7,2
301156,42,S,1,1,1,1,1,62,3,1,3,2,3,1
301162,27,S,2,1,2,2,2,58,6,1,1,2,10,3
301166,55,R,2,1,1,2,1,72,3,1,5,2,3,1
301167,22,U,3,1,2,1,2,19,4,1,6,2,8,2
301174,48,S,3,1,1,3,2,30,5,2,1,2,5,3
301175,27,R,2,1,1,1,2,41,6,1,2,2,6,2
301179,36,S,1,1,1,1,2,54,5,1,1,2,6,2
301180,18,R,2,2, ,1,2,22,2,1, , , ,4
301181,42,S,1,1,2,2,2,59,3,1,6,2,4,1
301185,24,S,3,1,1,1,2,50,4,1,1,2,8,2
301186,24,S,3,1,1,1,2,46,7,3,1,1,8,2
301187,29,S,2,1,1,2,1,66,6,1,1,2,8,2
301189,29,S,2,2, ,2,2,55,2,1, , , ,1
301191,42,S,1,1,5,1,2,35,1,1,6,2,1,3
301192,27,S,2,1,5,1,1,52,6,1,1,2,9,2
301193,29,R,2,1,3,1,2,76,3,1,1,2,3,2
301194,17,U,2,1,1,1,2,65,6,2,1,2,9,2
301199,12,S,3,1,2,1,1,68,6,1,2,2,10,9
301200,47,U,3,1,1,1,2,99,5,2,1,2,10,2
301202,9,S,1,1,1,1,2,72,3,1,5,2,5,2
301204,37,S,3,1,2,1,2,70,3,1,1,2,3,2
301206,18,S,2,1,1,2,2,35,6,1,1,1,9,3
301207,21,R,3,1,1,2,2,34,5,1,1,1,10,1
301208,12,S,3,1,1,2,1,99,9,9,9,9,9,9
301210,29,R,2,1,1,2,2,36,5,1,1,1,7,1
301211,48,S,3,1,2,2,2,61,6,1,1,2,8,1
301212,12,S,3,1,1,2,2,62,6,1,5,2,4,1
301213,40,S,3,1,2,2,2,47,5,1,1,1,10,1
301214,55,R,2,2, ,9,2,70,3,1, , , ,2
301215,48,U,3,2, ,2,2,94,3,1, , , ,1
301216,48,S,3,1,1,2,1,66,6,1,1,2,8,1
301217,29,S,2,1,2,2,2,87,8,1,5,2,10,1
301219,48,S,3,1,1,2,1,48,8,1,1,1,9,1
